word,attr,score
undeviating,a,-0.16666666666666666
unreliable,a,-0.3685714285714285
undependable,a,-0.7916666666666666
temperamental,a,-0.40909090909090917
unsound,a,-0.5067640959050055
babelike,a,-0.25
helpless,a,-1.05
mutually_beneficial,a,0.0
mutualist,a,0.0
interdependent,a,0.0
myrmecophilous,a,0.0
parasitical,a,-0.16666666666666666
parasitic,a,-0.15000000000000002
leechlike,a,-0.125
reliant,a,0.0
symbiotic,a,-0.5
underage,a,-0.4166666666666667
independent,a,0.0
autarkical,a,0.08333333333333333
autarkic,a,-0.125
self-reliant,a,0.25
self-directed,a,0.25
autonomous,a,0.16363636363636366
separatist,a,0.0
fissiparous,a,0.25
breakaway,a,0.0
commutative,a,0.0
nonsymbiotic,a,-0.125
nonparasitic,a,-0.125
free-living,a,-0.125
indie,a,-0.625
item-by-item,a,0.0
case-by-case,a,0.0
self-sustaining,a,0.0
self-sufficing,a,0.0
self-sufficient,a,0.0
self-supporting,a,0.375
single-handed,a,-0.16666666666666666
strong-minded,a,0.3333333333333333
unaffiliated,a,-0.125
main,a,0.15909090909090912
subordinate,a,-0.2215909090909091
partizan,a,0.0
partisan,a,0.0
party-spirited,a,0.0
tendentious,a,0.125
tendencious,a,0.125
nonpartizan,a,0.25
nonpartisan,a,0.25
two-party,a,0.0
bipartizan,a,0.0
bipartisan,a,0.0
unbiassed,a,-0.25
unbiased,a,-0.25
aligned,a,0.0
allied,a,0.0
nonaligned,a,-0.5
descriptive,a,0.0
prescriptive,a,0.375
normative,a,0.25
undescriptive,a,-0.625
desirable,a,0.5
sought_after,a,0.625
in_demand,a,0.625
desired,a,0.5833333333333334
coveted,a,0.625
sexually_attractive,a,0.625
delectable,a,0.75
enviable,a,-0.25
preferred,a,0.5833333333333334
preferable,a,0.75
unwanted,a,-0.4166666666666667
undesirable,a,-0.4583333333333333
unenviable,a,-0.8333333333333334
destroyed,a,-0.375
wiped_out,a,-0.3333333333333333
exterminated,a,-0.25
annihilated,a,-0.25
spoilt,a,-0.9136363636363637
blighted,a,-0.5
obliterated,a,-0.125
obliterate,a,-0.125
blotted_out,a,-0.125
impoverished,a,-0.7040000000000001
burnt-out,a,-0.5727272727272729
burned-over,a,-0.875
burned-out,a,-0.5727272727272729
razed,a,-0.125
dismantled,a,-0.125
demolished,a,-0.125
sacked,a,-0.375
ravaged,a,-0.375
raped,a,-0.375
pillaged,a,-0.25
despoiled,a,-0.375
kaput,a,-0.375
done_for,a,-0.4583333333333333
extinguished,a,-0.5
ruined,a,-0.32386363636363635
finished,a,0.015122275749154233
scorched,a,-0.08333333333333333
tattered,a,-0.5833333333333334
shattered,a,-0.5
totaled,a,-0.25
war-worn,a,0.0
war-torn,a,0.0
wrecked,a,-0.625
preserved,a,0.16666666666666666
conserved,a,-0.625
well-kept,a,0.4166666666666667
maintained,a,0.5416666666666666
kept_up,a,0.75
preservable,a,0.5
saved,a,-0.25
protected,a,-1.0
retained,a,0.125
destructible,a,0.0
abolishable,a,0.625
destroyable,a,0.375
indestructible,a,0.16666666666666666
undestroyable,a,-0.25
determinable,a,0.5
discoverable,a,0.625
ascertainable,a,0.625
definable,a,0.5
judicable,a,0.5
undeterminable,a,-0.5
undiscoverable,a,-0.375
unascertainable,a,-0.375
undetermined,a,-0.5227272727272728
cost-plus,a,0.0
cymose,a,0.0
racemose,a,0.0
developed,a,0.10227272727272728
formulated,a,0.0
matured,a,0.25
mature,a,0.07327875469611006
undeveloped,a,-0.375
budding,a,0.0
vestigial,a,-0.75
dextral,a,0.0
dexter,a,0.0
dextrorse,a,0.0
dextrorsal,a,0.0
sinistral,a,0.0
sinistrorse,a,0.0
sinistrorsal,a,0.0
diabatic,a,0.0
adiabatic,a,-0.625
differentiated,a,0.16666666666666666
uniform,a,-0.026769230769230812
undifferentiated,a,-0.25
dedifferentiated,a,0.0
hard,a,-0.0016511991255579257
difficult,a,-0.7083333333333334
challenging,a,-0.05113636363636365
arduous,a,-0.5454545454545455
embarrassing,a,-0.75
problematical,a,-0.3333333333333333
problematic,a,-0.3333333333333333
baffling,a,-0.5
touchy,a,-0.5
ticklish,a,-0.625
fractious,a,-0.7772727272727273
hard-fought,a,0.25
herculean,a,0.0
rocky,a,-0.31771428571428567
troublesome,a,-0.875
vexed,a,-0.75
effortless,a,-0.16666666666666666
cushy,a,-0.125
unproblematic,a,-0.25
uncomplicated,a,-0.08333333333333333
simple,a,-0.007946724052499778
elementary,a,-0.08522727272727275
hands-down,a,0.0
painless,a,-0.4166666666666667
simplified,a,0.0
user-friendly,a,0.0
digitigrade,a,0.0
plantigrade,a,0.0
dignified,a,0.4583333333333333
stately,a,0.4431818181818182
formal,a,0.002122060945590357
courtly,a,0.25
magisterial,a,0.0
imposing,a,0.3333333333333333
grand,a,0.12639285433113323
distinguished,a,0.25
undignified,a,-0.25
mortifying,a,-0.9166666666666666
humiliating,a,-0.625
humbling,a,-0.625
demeaning,a,-0.625
infra_dig,a,0.625
ridiculous,a,-0.05113636363636364
pathetic,a,-0.9274909090909093
statesmanly,a,0.25
statesmanlike,a,0.25
unstatesmanlike,a,-0.125
presidential,a,-0.16666666666666666
unpresidential,a,-0.125
dicotyledonous,a,0.0
monocotyledonous,a,0.0
diligent,a,0.5833333333333334
sedulous,a,-0.125
assiduous,a,-0.125
untiring,a,-0.125
tireless,a,0.25
industrious,a,-0.08333333333333333
hardworking,a,-0.125
negligent,a,-0.25
remiss,a,0.0
neglectful,a,-0.4166666666666667
slack,a,-0.5863636363636365
hit-and-run,a,0.0
diluted,a,-0.625
dilute,a,-0.625
thinned,a,0.0
watery,a,0.0
undiluted,a,-0.25
full-strength,a,-0.25
monounsaturated,a,0.0
polyunsaturated,a,0.0
supersaturated,a,-0.625
diplomatical,a,0.0
diplomatic,a,0.0
suave,a,0.5833333333333334
politic,a,0.3333333333333333
bland,a,-0.04090909090909089
tactful,a,0.6666666666666666
kid-glove,a,0.5
undiplomatic,a,-0.75
conciliatory,a,-0.08333333333333333
conciliative,a,-0.25
placatory,a,-0.25
placative,a,-0.25
placating,a,-0.25
appeasing,a,-0.25
pacific,a,0.4909090909090911
propitiatory,a,0.0
propitiative,a,0.0
alienating,a,-0.75
point-blank,a,0.08333333333333333
straightforward,a,-0.037142857142857144
through,a,-0.25
indirect,a,-0.18488008342022935
squinty,a,-0.3333333333333333
squint-eyed,a,-0.3333333333333333
squint,a,0.0
sidelong,a,0.05113636363636364
asquint,a,0.0
askant,a,0.0
askance,a,0.0
roundabout,a,-0.08333333333333333
devious,a,0.17045454545454547
circuitous,a,-0.08333333333333333
diversionary,a,-0.375
winding,a,-0.08333333333333333
wandering,a,-0.05454545454545455
rambling,a,-0.06818181818181819
meandering,a,0.0
bluff,a,0.5
straight-from-the-shoulder,a,0.125
plainspoken,a,0.08333333333333333
free-spoken,a,0.125
frank,a,0.125
forthright,a,0.125
candid,a,0.034090909090909095
brutal,a,-0.3710526315789474
flat-footed,a,-0.058736842105263164
no-nonsense,a,-0.125
unvarnished,a,-0.16666666666666666
pointed,a,0.0
upfront,a,0.5
allusive,a,0.125
backhanded,a,0.16666666666666666
periphrastic,a,0.375
circumlocutory,a,0.375
circumlocutious,a,0.375
ambagious,a,0.375
oblique,a,0.5
excursive,a,0.0
discursive,a,0.16666666666666666
digressive,a,0.08333333333333333
hearsay,a,0.0
mealymouthed,a,-0.125
mealy-mouthed,a,-0.125
tortuous,a,-0.08522727272727273
reciprocal,a,0.0
unmediated,a,0.0
mediate,a,0.0
mediated,a,0.0
discerning,a,0.3552631578947369
percipient,a,0.25
perspicacious,a,0.8333333333333334
clear-sighted,a,0.5833333333333334
clear-eyed,a,0.625
prescient,a,0.25
undiscerning,a,0.0
purblind,a,-0.08333333333333333
uncomprehending,a,-0.25
discreet,a,0.39204545454545464
indiscreet,a,-0.125
blabby,a,-0.375
bigmouthed,a,-0.375
imprudent,a,0.0
discriminate,a,0.625
indiscriminate,a,0.25
wholesale,a,0.25
sweeping,a,0.16666666666666666
discriminating,a,0.5416666666666666
appreciative,a,0.0
diacritical,a,0.625
diacritic,a,0.625
eclectic,a,0.375
selective,a,0.5416666666666666
undiscriminating,a,0.125
indiscriminating,a,0.125
scattershot,a,0.0
unperceptive,a,-0.16666666666666666
unselective,a,-0.625
disposable,a,0.5
throwaway,a,0.0
nondisposable,a,-0.25
returnable,a,-0.375
revertible,a,0.0
nonreturnable,a,0.125
useable,a,0.10227272727272728
usable,a,0.08181818181818183
spendable,a,0.0
expendable,a,0.5
distal,a,0.0
proximal,a,0.0
lateral,a,0.08333333333333333
mesial,a,0.0
sagittal,a,0.0
chiseled,a,0.5
clean-cut,a,0.75
outlined,a,0.625
knifelike,a,0.05273684210526317
razor-sharp,a,0.3333333333333333
indistinct,a,-0.5
bedimmed,a,0.25
blurry,a,-0.625
bleary,a,-0.4166666666666667
nebulose,a,-0.125
wispy,a,0.25
veiled,a,0.25
diversified,a,0.0
wide-ranging,a,0.16666666666666666
undiversified,a,-0.125
monolithic,a,-0.16666666666666666
undistributed,a,-0.625
divisible,a,0.5
cleavable,a,0.625
severable,a,0.5
separable,a,0.5
dissociable,a,0.5
dissociative,a,-0.125
dividable,a,-0.375
partible,a,0.0
indivisible,a,-0.625
indiscrete,a,-0.75
undividable,a,-0.5
indivisible_by,a,-0.5
inseparable,a,-0.5
documented,a,0.08333333333333333
referenced,a,0.0
registered,a,0.0
undocumented,a,0.0
unregistered,a,-0.7090909090909091
domineering,a,-0.25
overbearing,a,0.20833333333333334
high-and-mighty,a,0.0
dominating,a,0.06818181818181819
bossy,a,0.0
bullying,a,-0.375
high-handed,a,-0.125
cavalier,a,-0.125
roughshod,a,-0.3681818181818182
tyrannous,a,0.0
oppressive,a,0.16666666666666666
submissive,a,0.5
abject,a,-0.19199999999999998
bowing,a,0.75
bowed,a,0.2118947368421053
spiritless,a,0.08333333333333333
meek,a,0.6306818181818182
wormy,a,0.4166666666666667
wormlike,a,0.75
grovelling,a,0.75
groveling,a,0.75
cringing,a,0.75
henpecked,a,-1.0
servile,a,0.3333333333333333
toadyish,a,0.0
sycophantic,a,0.0
fawning,a,0.0
bootlicking,a,0.0
obsequious,a,0.4166666666666667
subservient,a,-0.09545454545454546
slavish,a,-0.5
slavelike,a,0.625
unsubmissive,a,-0.5
unservile,a,-0.5
dominant,a,-0.06818181818181819
ascendent,a,0.0
ascendant,a,0.0
controlling,a,0.0
governing,a,0.25
preponderating,a,0.125
preponderant,a,0.125
predominate,a,0.125
predominant,a,0.08333333333333333
paramount,a,0.125
overriding,a,0.125
supreme,a,0.17714285714285713
sovereign,a,0.08333333333333333
low-level,a,-0.44285714285714284
assistant,a,0.0
adjunct,a,0.0
associate,a,-0.375
secondary,a,-0.48429116160249913
under,a,-0.25
recessive,a,-0.16666666666666666
single-barrelled,a,0.0
single-barreled,a,0.0
double-breasted,a,0.0
single-breasted,a,0.0
dramatic,a,0.12285714285714286
melodramatic,a,0.2916666666666667
hammy,a,0.375
undramatic,a,-0.375
unspectacular,a,-0.25
actable,a,0.625
unactable,a,0.125
theatrical,a,0.16666666666666666
histrionic,a,-0.125
stagy,a,-0.25
stagey,a,-0.25
untheatrical,a,-0.75
potable,a,0.75
drinkable,a,0.75
undrinkable,a,-0.25
intoxicated,a,0.0
inebriated,a,0.0
drunk,a,0.0
orgiastic,a,0.0
carousing,a,0.0
bacchic,a,0.0
bacchanalian,a,0.0
bacchanal,a,0.0
beery,a,-0.25
wet,a,-0.004046027610092411
stiff,a,-0.02745429917166745
squiffy,a,0.0
sozzled,a,0.0
soused,a,0.0
soaked,a,0.0
smashed,a,0.0
sloshed,a,0.0
slopped,a,0.0
plastered,a,0.0
pixilated,a,-0.16666666666666666
pissed,a,-0.4166666666666667
pie-eyed,a,0.0
fuddled,a,0.0
crocked,a,0.0
cockeyed,a,0.17045454545454547
blotto,a,0.0
blind_drunk,a,0.0
besotted,a,0.0
tipsy,a,-0.20833333333333334
tiddly,a,-0.375
potty,a,0.08181818181818178
sottish,a,0.25
drunken,a,0.25
boozy,a,0.25
bibulous,a,0.25
narcotized,a,0.125
narcotised,a,0.125
drugged,a,0.125
doped,a,-0.08333333333333333
half-seas-over,a,-0.125
mellow,a,0.2143946285117275
stoned,a,0.125
hopped-up,a,0.08333333333333333
stone-sober,a,0.0
cold_sober,a,0.0
drug-free,a,-0.5
teetotal,a,0.25
dry,a,0.07501767666097435
unintoxicated,a,-0.125
uninebriated,a,-0.125
blunted,a,0.25
edgeless,a,0.25
unsharpened,a,-0.125
carnassial,a,0.25
chisel-like,a,-0.125
dagger-like,a,-0.125
drill-like,a,-0.125
fang-like,a,0.0
file-like,a,0.0
incisive,a,0.5833333333333334
keen,a,0.13370733940698223
metal-cutting,a,0.75
penetrative,a,0.08333333333333333
penetrating,a,0.08333333333333333
sharpened,a,0.0
sharp-toothed,a,0.125
stabbing,a,-0.75
piercing,a,-0.16666666666666666
lancinating,a,-0.375
lancinate,a,-0.375
cutting,a,-0.5727272727272728
fulgurating,a,0.375
salt,a,-0.75
deadened,a,-0.3333333333333333
eventful,a,-0.20833333333333334
uneventful,a,-0.125
zippy,a,0.5
peppy,a,0.375
bouncy,a,0.25
bouncing,a,0.75
bubbly,a,0.08333333333333333
frothy,a,0.08333333333333333
effervescent,a,0.3272727272727273
bubbling,a,0.08333333333333333
burbly,a,-0.25
burbling,a,-0.25
desiccated,a,0.5045454545454546
desiccate,a,0.25
arid,a,-0.08333333333333333
bovine,a,0.16666666666666666
monotonous,a,-0.16666666666666666
humdrum,a,-0.25
dynamical,a,0.125
can-do,a,0.375
ever-changing,a,0.375
changing,a,0.375
driving,a,0.16666666666666666
kinetic,a,0.08181818181818183
energizing,a,0.0
energising,a,0.0
high-voltage,a,0.25
high-powered,a,0.4166666666666667
high-power,a,0.375
high-octane,a,0.25
high-energy,a,0.2454545454545455
projectile,a,0.0
propulsive,a,0.5
propelling,a,0.75
propellent,a,0.75
propellant,a,0.75
self-propelling,a,0.0
self-propelled,a,0.0
slashing,a,0.25
undynamic,a,-0.625
adynamic,a,-0.5833333333333334
stagnant,a,-0.9166666666666666
eager,a,0.375
anxious,a,-0.08333333333333333
raring,a,-0.375
impatient,a,-0.5
overeager,a,0.125
uneager,a,0.5
reluctant,a,-0.5181818181818182
eared,a,-0.16666666666666666
auriculated,a,0.0
auriculate,a,0.0
lop-eared,a,0.0
mouse-eared,a,0.375
short-eared,a,0.375
small-eared,a,0.375
earless,a,-0.125
early,a,-0.017006802721088437
primordial,a,0.0
primeval,a,0.0
primal,a,0.0
primaeval,a,0.0
aboriginal,a,0.0
beforehand,a,0.125
archean,a,0.125
archaean,a,0.125
archeozoic,a,-0.125
archaeozoic,a,-0.125
azoic,a,0.0
earliest,a,0.0
earlier,a,0.0
earlyish,a,0.0
untimely,a,-0.5
premature,a,-0.08181818181818183
proterozoic,a,-0.125
proto,a,0.0
wee,a,0.0
intervening,a,0.0
mid,a,0.0
ripe,a,0.24518596319549485
after-hours,a,0.0
latish,a,0.0
posthumous,a,0.0
archaic,a,-0.25
young,a,0.02941449637569499
embryotic,a,0.0
embryonic,a,0.0
incipient,a,0.0
inchoate,a,0.0
precocious,a,0.0
tardive,a,0.375
earned,a,0.125
attained,a,0.0
unearned,a,-0.375
honorary,a,-0.5
worried,a,-1.0833333333333333
precarious,a,-0.4090909090909091
east,a,0.0
eastward,a,0.0
eastbound,a,0.0
eastern,a,0.0
easterly,a,0.0
eastmost,a,0.0
easternmost,a,0.0
eastside,a,0.0
west,a,0.0
westward,a,0.0
westerly,a,0.0
westbound,a,0.0
western,a,0.0
westmost,a,0.0
westernmost,a,0.0
westside,a,0.0
occidental,a,0.0
hesperian,a,0.0
oriental,a,0.0
southwestern,a,0.0
midwestern,a,0.0
northwestern,a,0.0
west-central,a,0.0
east-central,a,0.0
middle_atlantic,a,0.0
mid-atlantic,a,0.0
northeastern,a,0.0
southeastern,a,0.0
ectomorphic,a,0.0
asthenic,a,-0.08333333333333333
pyknic,a,0.0
endomorphic,a,0.0
muscular,a,0.12461538461538467
mesomorphic,a,0.25
edible,a,0.25
eatable,a,0.25
comestible,a,0.25
killable,a,0.125
nontoxic,a,-0.4166666666666667
nonpoisonous,a,-0.08333333333333333
non-poisonous,a,-0.08333333333333333
parve,a,-0.5
pareve,a,-0.5
uneatable,a,-0.5
inedible,a,-0.5
educated,a,0.2916666666666667
well-read,a,0.4166666666666667
well-educated,a,0.25
lettered,a,0.25
learned,a,0.5045454545454546
knowledgeable,a,0.3068181818181818
knowing,a,0.14115789473684215
literate,a,0.12272727272727275
self-educated,a,0.0
semiliterate,a,0.15909090909090912
uneducated,a,-0.5
illiterate,a,-0.3681818181818182
ignorant,a,-0.25000000000000006
unlettered,a,-0.3333333333333333
unlearned,a,-0.5284090909090909
nescient,a,-0.3333333333333333
undereducated,a,0.375
untutored,a,0.125
untaught,a,0.125
unschooled,a,0.125
unstudied,a,-0.25
numerate,a,0.0
innumerate,a,0.25
operative,a,0.11085714285714285
operant,a,0.375
in_force,a,0.0
in_effect,a,0.0
operational,a,0.05538461538461539
operating,a,0.0
in_operation,a,0.0
working,a,0.028227921648698813
inoperative,a,-0.125
efficacious,a,0.4166666666666667
effectual,a,0.16666666666666666
impelling,a,0.0
telling,a,0.1534090909090909
impressive,a,0.3333333333333333
rough-and-ready,a,0.0
uneffective,a,-0.625
ineffectual,a,-0.4090909090909091
toothless,a,-0.16666666666666666
unproductive,a,-0.75
effortful,a,-0.5
toilsome,a,-0.375
punishing,a,-0.5
operose,a,-0.375
laborious,a,-0.375
gruelling,a,-0.375
grueling,a,-0.375
backbreaking,a,-0.375
dragging,a,-0.375
wearying,a,-0.625
wearing,a,-0.625
tiring,a,-0.625
exhausting,a,-0.25
laboured,a,-0.25
labored,a,-0.25
labour-intensive,a,-0.5
labor-intensive,a,-0.5
plodding,a,-0.25
sisyphean,a,-0.5
strenuous,a,-0.08333333333333333
straining,a,-0.5
unstrained,a,0.4166666666666667
unforced,a,-0.08333333333333333
inefficacious,a,0.25
businesslike,a,0.0
cost-efficient,a,0.125
cost-effective,a,0.125
economical,a,0.0681818181818182
economic,a,0.2858998432845304
expeditious,a,0.25
streamlined,a,0.125
uneconomical,a,-0.125
bruising,a,-0.6666666666666666
drastic,a,0.0
exclamatory,a,0.0
strong,a,0.1931865297991553
firm,a,-0.046920950858001964
strong-arm,a,-0.5
forcible,a,-0.5
impellent,a,0.0
unforceful,a,-0.5
forceless,a,-0.5
wimpy,a,-0.625
wimpish,a,-0.625
elastic,a,0.2916666666666667
resilient,a,0.16666666666666666
chewy,a,-0.3333333333333333
elasticized,a,0.0
elasticised,a,0.0
expansile,a,0.5
expansible,a,0.3333333333333333
expandible,a,0.3333333333333333
expandable,a,0.3333333333333333
moldable,a,0.0
fictile,a,0.0
whippy,a,0.0
flexible,a,0.07199005374187856
rubbery,a,-0.25
rubberlike,a,0.0
springlike,a,0.0
stretch,a,0.16666666666666666
stretchy,a,0.375
stretchable,a,0.375
viscoelastic,a,0.0
inelastic,a,-0.125
nonresilient,a,-0.25
springless,a,-0.25
elective,a,-0.041666666666666664
elected,a,0.0
electoral,a,0.0
nonappointive,a,-0.125
appointive,a,0.0
appointed,a,0.02571428571428571
nominative,a,0.0
nominated,a,0.0
nonelective,a,-0.5
nonelected,a,-0.5
non-elective,a,-0.5
assigned,a,0.0
allotted,a,0.0
unassigned,a,-0.25
optional,a,0.0
ex_gratia,a,-0.625
facultative,a,-0.09494505494505497
nonobligatory,a,-0.5
nonmandatory,a,-0.5
obligatory,a,0.4583333333333333
bounden,a,0.875
required,a,0.25
mandatory,a,0.25
compulsory,a,0.25
de_rigueur,a,0.5
imposed,a,0.125
incumbent_on,a,0.875
indispensable,a,-0.017045454545454548
prerequisite,a,0.0
elegant,a,0.3068181818181818
foppish,a,0.375
dandyish,a,0.375
dandified,a,0.375
luxe,a,0.625
deluxe,a,0.9166666666666666
de_luxe,a,0.625
fine,a,0.1759225678382523
high-toned,a,0.375
high-class,a,0.375
recherche,a,0.5
tasteful,a,0.6666666666666666
refined,a,0.2621971814018127
ritzy,a,0.5
soignee,a,0.75
soigne,a,0.75
inelegant,a,0.5
unpolished,a,-0.5
graceless,a,-0.10909090909090913
gauche,a,-0.25
eligible,a,0.5
bailable,a,0.3333333333333333
worthy,a,0.9954545454545456
suitable,a,0.4166666666666667
entitled,a,0.0
legal,a,0.011705885719339684
pensionable,a,0.0
ineligible,a,-0.08333333333333333
disqualified,a,-0.125
unsuitable,a,-0.5696589473684212
unentitled,a,-0.125
emotive,a,0.25
affective,a,0.25
affectional,a,0.25
soupy,a,0.08333333333333333
soppy,a,0.16666666666666666
slushy,a,0.0
sentimental,a,0.4166666666666667
schmalzy,a,0.125
schmaltzy,a,0.125
mushy,a,0.08333333333333333
mawkish,a,0.125
maudlin,a,0.125
kitschy,a,0.125
drippy,a,0.08181818181818183
bathetic,a,0.125
releasing,a,-0.125
supercharged,a,0.16666666666666666
low-down,a,-0.5833333333333334
het_up,a,0.0
hot-blooded,a,-0.125
little,a,-0.06454004474652811
lyrical,a,0.25
lyric,a,-0.04571428571428571
mind-blowing,a,0.6666666666666666
moody,a,-0.4166666666666667
overemotional,a,-0.625
soulful,a,-0.375
warm-toned,a,0.0
chilly,a,-0.1534090909090909
stolid,a,-0.375
philosophical,a,-0.3333333333333333
philosophic,a,-0.3333333333333333
phlegmatical,a,0.625
phlegmatic,a,0.625
stoical,a,-0.75
stoic,a,-0.5
empirical,a,0.0
empiric,a,0.0
verifiable,a,0.9166666666666666
falsifiable,a,0.75
confirmable,a,0.75
experiential,a,0.0
existential,a,-0.034090909090909095
observational,a,0.0
experimental,a,0.1090909090909091
data-based,a,0.0
semiempirical,a,0.0
theoretical,a,0.041666666666666664
theoretic,a,0.0
abstractive,a,0.375
supposititious,a,0.125
suppositious,a,0.125
suppositional,a,0.125
supposed,a,0.09714285714285714
hypothetical,a,0.125
hypothetic,a,0.125
divinatory,a,0.08333333333333333
conjectural,a,0.125
metaphysical,a,0.12272727272727273
theory-based,a,-0.125
academic,a,-0.30000000000000004
applied,a,0.0
forensic,a,-0.3333333333333333
practical,a,0.10742857142857141
salaried,a,0.1534090909090909
self-employed,a,0.0
freelance,a,0.0
free-lance,a,0.0
employed,a,0.0
on_the_job,a,0.125
unemployed,a,-0.625
pink-slipped,a,0.0
laid-off,a,0.0
fired,a,0.0
dismissed,a,0.0
discharged,a,0.0
out_of_work,a,-0.75
jobless,a,-0.75
employable,a,0.375
unemployable,a,-0.75
enchanted,a,0.375
entranced,a,-0.75
enthralled,a,-0.75
delighted,a,-0.3333333333333333
charmed,a,-0.3333333333333333
captivated,a,-0.3333333333333333
beguiled,a,-0.75
ensorcelled,a,0.125
bewitched,a,0.125
transfixed,a,0.125
spellbound,a,0.125
spell-bound,a,0.125
mesmerized,a,0.125
mesmerised,a,0.125
hypnotized,a,0.125
hypnotised,a,0.125
fascinated,a,0.125
disenchanted,a,0.875
undeceived,a,0.625
disabused,a,0.625
disillusioned,a,0.125
encouraging,a,0.3333333333333333
hortatory,a,0.375
hortative,a,0.375
exhortatory,a,0.375
exhortative,a,0.375
inspiriting,a,0.5
heartening,a,0.5
promotive,a,0.0
rallying,a,0.25
discouraging,a,-0.20833333333333334
intimidating,a,-0.25
daunting,a,-0.25
dispiriting,a,-0.625
disheartening,a,-0.625
demoralizing,a,-0.625
demoralising,a,-0.625
frustrating,a,-0.041666666666666664
unencouraging,a,-0.5
encumbered,a,0.0
loaded_down,a,0.0
heavy-laden,a,-0.08333333333333333
burdened,a,0.0
clogged,a,0.0
mired,a,0.0
mortgaged,a,0.0
unencumbered,a,-0.125
unburdened,a,-1.0
burdenless,a,-0.75
unmortgaged,a,0.25
weighed_down,a,0.0
overburdened,a,0.0
bowed_down,a,0.0
oppressed,a,0.0
laden,a,-0.25
endocentric,a,0.0
exocentric,a,0.0
endogamous,a,0.16666666666666666
